2021-04-03,102.537,2483.427,0.14,Zimbabwe
2021-04-04,102.604,2484.235,0.15,Zimbabwe
2021-04-05,102.604,2484.975,0.15,Zimbabwe
2021-04-06,103.008,2487.128,0.16,Zimbabwe
2021-04-07,103.008,2488.339,0.18,Zimbabwe
2021-04-08,103.075,2492.914,0.18,Zimbabwe
2021-04-09,103.277,2499.306,0.19,Zimbabwe
2021-04-10,103.479,2507.783,0.19,Zimbabwe
2021-04-11,103.479,2508.793,0.19,Zimbabwe
2021-04-12,103.748,2510.071,0.2,Zimbabwe
2021-04-13,103.815,2511.618,0.2,Zimbabwe
2021-04-14,104.152,2514.242,0.21,Zimbabwe
2021-04-15,104.286,2517.808,0.22,Zimbabwe
2021-04-16,104.354,2525.344,0.24,Zimbabwe
2021-04-17,104.421,2536.445,0.24,Zimbabwe
2021-04-18,104.488,2539.944,0.24,Zimbabwe
2021-04-19,104.488,2547.21,0.25,Zimbabwe
2021-04-20,104.555,2548.287,0.25,Zimbabwe
2021-04-21,104.623,2555.351,0.25,Zimbabwe
2021-04-22,104.623,2557.908,0.29,Zimbabwe
2021-04-23,104.69,2559.725,0.31,Zimbabwe
2021-04-24,104.69,2561.003,0.32,Zimbabwe
2021-04-25,104.757,2562.483,0.36,Zimbabwe
2021-04-26,104.959,2563.56,0.39,Zimbabwe
2021-04-27,105.296,2567.731,0.43,Zimbabwe
2021-04-28,105.296,2569.548,0.47,Zimbabwe
2021-04-29,105.43,2572.508,0.52,Zimbabwe
2021-04-30,105.43,2573.988,0.58,Zimbabwe
2020-03-18,NULL,0.109,NULL,Zambia
2020-03-19,NULL,0.109,NULL,Zambia
2020-03-20,NULL,0.109,NULL,Zambia
2020-03-21,NULL,0.109,NULL,Zambia
2020-03-22,NULL,0.163,NULL,Zambia
2020-03-23,NULL,0.163,NULL,Zambia
2020-03-24,NULL,0.163,NULL,Zambia
2020-03-25,NULL,0.653,NULL,Zambia
2020-03-26,NULL,0.87,NULL,Zambia
2020-03-27,NULL,1.197,NULL,Zambia
2020-03-28,NULL,1.523,NULL,Zambia
2020-03-29,NULL,1.577,NULL,Zambia
2020-03-30,NULL,1.904,NULL,Zambia
2020-03-31,NULL,1.904,NULL,Zambia
2020-04-01,NULL,1.958,NULL,Zambia
2020-04-02,0.054,2.121,NULL,Zambia
2020-04-03,0.054,2.121,NULL,Zambia
2020-04-04,0.054,2.121,NULL,Zambia
2020-04-05,0.054,2.121,NULL,Zambia
2020-04-06,0.054,2.121,NULL,Zambia
2020-04-07,0.054,2.121,NULL,Zambia
2020-04-08,0.054,2.121,NULL,Zambia
2020-04-09,0.054,2.121,NULL,Zambia
2020-04-10,0.109,2.176,NULL,Zambia
2020-04-11,0.109,2.176,NULL,Zambia
2020-04-12,0.109,2.339,NULL,Zambia
2020-04-13,0.109,2.448,NULL,Zambia
