2021-04-28 00:00:00.000,Turkey,10.22
2021-04-28 00:00:00.000,Nicaragua,NULL
2021-04-28 00:00:00.000,Slovakia,8.7
2021-04-28 00:00:00.000,India,1.78
2021-04-28 00:00:00.000,Pakistan,NULL
2021-04-28 00:00:00.000,Zimbabwe,0.47
2021-04-28 00:00:00.000,Uzbekistan,NULL
2021-04-28 00:00:00.000,Vanuatu,NULL
2021-04-28 00:00:00.000,Tajikistan,NULL
2021-04-28 00:00:00.000,Lesotho,NULL
2021-04-28 00:00:00.000,Qatar,NULL
2021-04-28 00:00:00.000,Montenegro,3.26
2021-04-28 00:00:00.000,Palestine,NULL
2021-04-28 00:00:00.000,Liberia,NULL
2021-04-28 00:00:00.000,Mali,NULL
2021-04-28 00:00:00.000,Indonesia,2.71
2021-04-28 00:00:00.000,Sao Tome and Principe,NULL
2021-04-28 00:00:00.000,Sri Lanka,NULL
2021-04-28 00:00:00.000,Niger,NULL
2021-04-28 00:00:00.000,Jordan,NULL
2021-04-28 00:00:00.000,Slovenia,8.67
2021-04-28 00:00:00.000,Solomon Islands,NULL
2021-04-28 00:00:00.000,Uganda,NULL
2021-04-28 00:00:00.000,Romania,9.76
2021-04-28 00:00:00.000,Saudi Arabia,NULL
2021-04-28 00:00:00.000,Kazakhstan,1.42
2021-04-28 00:00:00.000,Nigeria,NULL
2021-04-28 00:00:00.000,Vatican,NULL
2021-04-28 00:00:00.000,Tanzania,NULL
2021-04-28 00:00:00.000,Morocco,11.53
2021-04-28 00:00:00.000,Panama,4.41
2021-04-28 00:00:00.000,Libya,NULL
2021-04-28 00:00:00.000,Malta,23.66
2021-04-28 00:00:00.000,Sudan,NULL
2021-04-28 00:00:00.000,Thailand,0.41
2021-04-28 00:00:00.000,Somalia,NULL
2021-04-28 00:00:00.000,Iran,0.23
2021-04-28 00:00:00.000,Marshall Islands,NULL
2021-04-28 00:00:00.000,Ukraine,0
2021-04-28 00:00:00.000,Kenya,NULL
2021-04-28 00:00:00.000,Russia,4.89
2021-04-28 00:00:00.000,Mozambique,NULL
2021-04-28 00:00:00.000,Senegal,NULL
2021-04-28 00:00:00.000,Papua New Guinea,NULL
2021-04-28 00:00:00.000,Suriname,NULL
2021-04-28 00:00:00.000,Liechtenstein,10.95
2021-04-28 00:00:00.000,Mauritania,NULL
2021-04-28 00:00:00.000,Venezuela,NULL
2021-04-28 00:00:00.000,Myanmar,NULL
2021-04-28 00:00:00.000,Iraq,NULL
2021-04-28 00:00:00.000,Lithuania,9.24
2021-04-28 00:00:00.000,Paraguay,NULL
2021-04-28 00:00:00.000,Kosovo,NULL
2021-04-28 00:00:00.000,Timor,NULL
2021-04-28 00:00:00.000,South Africa,0.5
2021-04-28 00:00:00.000,North Macedonia,NULL
2021-04-28 00:00:00.000,United Arab Emirates,NULL
2021-04-28 00:00:00.000,Rwanda,NULL
2021-04-28 00:00:00.000,Serbia,20.65
2021-04-28 00:00:00.000,Kuwait,NULL
2021-04-28 00:00:00.000,Mauritius,NULL
2021-04-28 00:00:00.000,Sweden,7.27
2021-04-28 00:00:00.000,Isle of Man,18.53
2021-04-28 00:00:00.000,Ireland,8.5
2021-04-28 00:00:00.000,Namibia,0.05
2021-04-28 00:00:00.000,Vietnam,NULL
2021-04-28 00:00:00.000,Saint Kitts and Nevis,NULL
2021-04-28 00:00:00.000,Macao,5.36
2021-04-28 00:00:00.000,Luxembourg,7.99
2021-04-28 00:00:00.000,United Kingdom,20.69
2021-04-28 00:00:00.000,Peru,1.84
2021-04-28 00:00:00.000,Togo,NULL
2021-04-28 00:00:00.000,Norway,6.25
2021-04-28 00:00:00.000,Kyrgyzstan,NULL
2021-04-28 00:00:00.000,Mexico,NULL
2021-04-28 00:00:00.000,Micronesia (country),NULL
2021-04-28 00:00:00.000,Seychelles,59.48
